label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
6,0.0,0.0,0.0,0.117876,-0.070798,-0.049349,0.196653,-0.203225,-0.063437,0.122814,-0.339197,-0.07493,0.030386,-0.421224,-0.089051,0.18917,-0.493194,-0.030529,0.270107,-0.669508,-0.046005,0.313132,-0.772963,-0.063254,0.350706,-0.871723,-0.081674,0.083617,-0.530086,-0.03706,0.069069,-0.753082,-0.054196,0.052849,-0.886954,-0.088966,0.048184,-1.0,-0.120164,-0.004052,-0.505417,-0.048621,-0.029337,-0.690747,-0.090715,-0.037359,-0.81377,-0.135867,-0.042157,-0.922186,-0.16875,-0.072871,-0.436509,-0.063117,-0.060507,-0.540218,-0.104289,-0.041234,-0.488469,-0.115377,-0.029841,-0.417194,-0.121919
6,0.0,0.0,0.0,0.132613,-0.08116,-0.047077,0.20275,-0.226245,-0.059888,0.123681,-0.390621,-0.070387,0.030068,-0.483707,-0.082026,0.191344,-0.508981,-0.025905,0.270604,-0.685752,-0.042951,0.313168,-0.788862,-0.059671,0.353226,-0.879962,-0.077124,0.088725,-0.540673,-0.032708,0.071991,-0.763752,-0.049287,0.057925,-0.892856,-0.081669,0.058173,-1.0,-0.1116,0.001132,-0.515109,-0.045126,-0.026198,-0.703854,-0.085473,-0.028739,-0.830695,-0.130808,-0.027909,-0.935722,-0.16447,-0.070859,-0.447531,-0.060468,-0.06385,-0.538519,-0.098361,-0.039043,-0.509892,-0.113989,-0.021967,-0.464428,-0.125124
6,0.0,0.0,0.0,0.126734,-0.069926,-0.045576,0.204356,-0.208871,-0.056429,0.127316,-0.371184,-0.064282,0.037156,-0.464909,-0.072899,0.196028,-0.499605,-0.024815,0.276909,-0.680063,-0.037221,0.319812,-0.782609,-0.050543,0.360962,-0.873648,-0.065951,0.097371,-0.529457,-0.032288,0.081779,-0.753828,-0.043231,0.070587,-0.888003,-0.073218,0.07389,-1.0,-0.102797,0.011946,-0.503736,-0.045077,-0.008321,-0.693876,-0.080818,-0.007733,-0.817587,-0.123958,-0.003763,-0.922788,-0.157254,-0.059609,-0.437075,-0.060813,-0.054568,-0.548342,-0.09424,-0.02881,-0.507464,-0.105295,-0.011862,-0.444133,-0.113924
6,0.0,0.0,0.0,0.131347,-0.064362,-0.044112,0.217457,-0.187611,-0.055749,0.147359,-0.337067,-0.064558,0.052921,-0.421575,-0.074546,0.199145,-0.500518,-0.027541,0.279818,-0.675345,-0.041721,0.320893,-0.773756,-0.058321,0.359724,-0.866316,-0.076421,0.099209,-0.528959,-0.036941,0.08572,-0.74784,-0.050197,0.072681,-0.882617,-0.083702,0.071906,-1.0,-0.115723,0.011952,-0.499189,-0.050814,-0.008862,-0.675629,-0.086221,-0.005435,-0.799078,-0.129453,0.000598,-0.907298,-0.162683,-0.063396,-0.427576,-0.067529,-0.051171,-0.52409,-0.098172,-0.023129,-0.495531,-0.107533,-0.005808,-0.450069,-0.115192
6,0.0,0.0,0.0,0.11627,-0.053267,-0.04371,0.196289,-0.177873,-0.055492,0.122777,-0.310993,-0.064735,0.032218,-0.388105,-0.076504,0.178293,-0.484118,-0.028804,0.243576,-0.659392,-0.040875,0.278871,-0.765867,-0.055408,0.309533,-0.868836,-0.072403,0.08573,-0.515638,-0.039566,0.066084,-0.739302,-0.051599,0.044212,-0.878155,-0.082696,0.033635,-1.0,-0.112016,0.007394,-0.48568,-0.054453,-0.013189,-0.661786,-0.094372,-0.016881,-0.786972,-0.141675,-0.018655,-0.903278,-0.1776,-0.061999,-0.412253,-0.071576,-0.049972,-0.492487,-0.113681,-0.019002,-0.422471,-0.12812,0.002149,-0.340184,-0.138053
6,0.0,0.0,0.0,0.109611,-0.062898,-0.043108,0.186847,-0.191387,-0.055345,0.106915,-0.313758,-0.06585,0.013039,-0.379854,-0.07897,0.156939,-0.500554,-0.025218,0.218384,-0.676511,-0.037985,0.256034,-0.778797,-0.053247,0.287219,-0.876765,-0.070084,0.061369,-0.527821,-0.036537,0.036957,-0.74799,-0.047878,0.012017,-0.88051,-0.078697,-0.002861,-1.0,-0.107582,-0.016157,-0.493577,-0.052202,-0.039516,-0.655591,-0.088607,-0.045136,-0.769965,-0.132489,-0.04835,-0.879129,-0.166019,-0.081476,-0.414693,-0.070559,-0.076046,-0.503713,-0.108191,-0.044664,-0.439018,-0.118273,-0.019254,-0.358132,-0.125004
6,0.0,0.0,0.0,0.111063,-0.058705,-0.045875,0.188945,-0.176725,-0.059426,0.114484,-0.299896,-0.071187,0.023928,-0.357428,-0.086603,0.160278,-0.491408,-0.035958,0.22938,-0.674353,-0.052857,0.271666,-0.784192,-0.069018,0.306037,-0.8884,-0.08621,0.067846,-0.516792,-0.047514,0.049917,-0.736555,-0.063826,0.024346,-0.875694,-0.097222,0.008208,-1.0,-0.126755,-0.008984,-0.477681,-0.062941,-0.028952,-0.635053,-0.103833,-0.033713,-0.746124,-0.148704,-0.031925,-0.854372,-0.180384,-0.074554,-0.390368,-0.081096,-0.074829,-0.506431,-0.120504,-0.039328,-0.45743,-0.130638,-0.007245,-0.380449,-0.13588
6,0.0,0.0,0.0,0.111788,-0.061881,-0.041772,0.190732,-0.18882,-0.052509,0.116747,-0.315038,-0.061527,0.026981,-0.377673,-0.073155,0.163148,-0.497092,-0.024319,0.228147,-0.669821,-0.036041,0.266033,-0.77303,-0.049867,0.296928,-0.873984,-0.066422,0.069573,-0.52176,-0.036746,0.043785,-0.739269,-0.050907,0.016731,-0.874986,-0.084093,-0.001013,-1.0,-0.113912,-0.006964,-0.484735,-0.053324,-0.027846,-0.640346,-0.095532,-0.033491,-0.751831,-0.142106,-0.037236,-0.864672,-0.175073,-0.07192,-0.400703,-0.071921,-0.065996,-0.505517,-0.113416,-0.032087,-0.447731,-0.125105,-0.004895,-0.370429,-0.131751
6,0.0,0.0,0.0,0.114215,-0.055472,-0.043878,0.195351,-0.179926,-0.054252,0.127659,-0.309744,-0.062104,0.040329,-0.379417,-0.072553,0.170161,-0.495188,-0.029923,0.239156,-0.671402,-0.041068,0.274419,-0.779464,-0.054463,0.304629,-0.884389,-0.071019,0.078131,-0.519911,-0.041469,0.050784,-0.736203,-0.054003,0.023907,-0.87666,-0.087136,0.008995,-1.0,-0.117692,0.001533,-0.482541,-0.057115,-0.01624,-0.645149,-0.097886,-0.019981,-0.762754,-0.146681,-0.021168,-0.875736,-0.181878,-0.064744,-0.397413,-0.074766,-0.060478,-0.506829,-0.116931,-0.027774,-0.457367,-0.131293,-0.002798,-0.383682,-0.139726
6,0.0,0.0,0.0,0.113035,-0.059698,-0.042948,0.192538,-0.184593,-0.055113,0.119452,-0.308292,-0.065754,0.032514,-0.372711,-0.078995,0.169592,-0.492222,-0.029401,0.237421,-0.671032,-0.043478,0.275924,-0.776054,-0.058056,0.308616,-0.879222,-0.074882,0.075157,-0.519343,-0.041907,0.051841,-0.736019,-0.057553,0.024576,-0.873659,-0.091772,0.007572,-1.0,-0.122468,-0.002884,-0.48375,-0.058564,-0.023131,-0.635694,-0.10174,-0.027511,-0.750474,-0.151005,-0.02896,-0.864724,-0.186363,-0.069244,-0.400095,-0.077353,-0.060475,-0.497144,-0.120883,-0.019184,-0.442726,-0.136268,0.015101,-0.367272,-0.145775
6,0.0,0.0,0.0,0.10763,-0.057168,-0.042681,0.18976,-0.180813,-0.055026,0.127908,-0.30234,-0.065137,0.037854,-0.360522,-0.078474,0.156409,-0.487796,-0.037665,0.227406,-0.665355,-0.052593,0.267446,-0.771605,-0.06759,0.298041,-0.8751,-0.084412,0.06475,-0.513484,-0.051096,0.045107,-0.731791,-0.066104,0.017679,-0.870702,-0.099601,-0.000623,-1.0,-0.129226,-0.012639,-0.476611,-0.067439,-0.026759,-0.627495,-0.108775,-0.031572,-0.7362,-0.154912,-0.033226,-0.848323,-0.187532,-0.081858,-0.391156,-0.085825,-0.069568,-0.492054,-0.127995,-0.029425,-0.434127,-0.139497,0.001721,-0.354695,-0.145173
6,0.0,0.0,0.0,0.109828,-0.066923,-0.042044,0.182323,-0.191287,-0.055751,0.111373,-0.314253,-0.066949,0.026457,-0.378629,-0.081089,0.141992,-0.491097,-0.03895,0.217068,-0.654393,-0.054946,0.257636,-0.762143,-0.070312,0.287473,-0.864982,-0.087128,0.046131,-0.515244,-0.052212,0.022602,-0.742512,-0.067173,-0.003334,-0.87851,-0.099566,-0.018704,-1.0,-0.128715,-0.034439,-0.474166,-0.068355,-0.058367,-0.637829,-0.111893,-0.065678,-0.748759,-0.157223,-0.069422,-0.855051,-0.188907,-0.105269,-0.3873,-0.086042,-0.088497,-0.490762,-0.128688,-0.039455,-0.43861,-0.140609,-0.000135,-0.362762,-0.147036
6,0.0,0.0,0.0,0.120336,-0.103552,-0.03545,0.189676,-0.255649,-0.043397,0.105698,-0.390301,-0.051777,0.008913,-0.465033,-0.06199,0.152713,-0.539455,-0.010338,0.217656,-0.718406,-0.021799,0.256065,-0.818425,-0.036287,0.291808,-0.912311,-0.052723,0.049563,-0.555842,-0.02215,0.017297,-0.765925,-0.036027,-0.008183,-0.893806,-0.069295,-0.024826,-1.0,-0.100074,-0.033863,-0.514296,-0.038697,-0.070854,-0.67905,-0.076102,-0.077393,-0.798665,-0.123848,-0.085355,-0.89785,-0.160191,-0.100717,-0.433652,-0.057301,-0.08549,-0.504958,-0.094377,-0.044078,-0.462991,-0.111464,-0.0148,-0.40631,-0.124266
6,0.0,0.0,0.0,0.119965,-0.091784,-0.043387,0.193993,-0.229736,-0.056249,0.115904,-0.360023,-0.069631,0.021861,-0.429624,-0.085765,0.162014,-0.517902,-0.020447,0.230019,-0.699642,-0.040889,0.269768,-0.804555,-0.061776,0.303396,-0.901527,-0.081781,0.057854,-0.547258,-0.030694,0.03268,-0.764556,-0.052964,0.007915,-0.893213,-0.090481,-0.00781,-1.0,-0.122312,-0.026777,-0.51428,-0.046187,-0.070064,-0.687239,-0.087016,-0.086309,-0.800898,-0.130988,-0.094547,-0.89524,-0.162652,-0.09606,-0.43945,-0.064831,-0.103381,-0.531867,-0.102868,-0.078664,-0.510456,-0.117459,-0.051714,-0.473154,-0.127057
6,0.0,0.0,0.0,0.118411,-0.081873,-0.050869,0.192914,-0.223031,-0.066803,0.109911,-0.359721,-0.081237,0.016426,-0.427546,-0.098473,0.168976,-0.51616,-0.029761,0.242541,-0.696973,-0.049057,0.287182,-0.796712,-0.06873,0.32526,-0.892972,-0.088865,0.065959,-0.547508,-0.037822,0.048782,-0.761709,-0.057697,0.027105,-0.886958,-0.09364,0.015186,-1.0,-0.125492,-0.019355,-0.51609,-0.051347,-0.049315,-0.697229,-0.092806,-0.064385,-0.821844,-0.136089,-0.072052,-0.934535,-0.168882,-0.09371,-0.441496,-0.068531,-0.093171,-0.56344,-0.110797,-0.058907,-0.526328,-0.123471,-0.025184,-0.464529,-0.13188
6,0.0,0.0,0.0,0.120039,-0.079599,-0.052476,0.199086,-0.218241,-0.067145,0.122991,-0.358277,-0.079495,0.031718,-0.428333,-0.094145,0.174709,-0.505211,-0.029829,0.250229,-0.683395,-0.046789,0.295115,-0.785295,-0.065467,0.333344,-0.882555,-0.085034,0.072024,-0.5387,-0.035269,0.054728,-0.75532,-0.051637,0.03478,-0.886148,-0.087004,0.022636,-1.0,-0.119194,-0.013207,-0.510228,-0.046073,-0.041354,-0.684244,-0.084597,-0.052921,-0.807618,-0.128432,-0.059987,-0.916201,-0.161786,-0.086223,-0.439023,-0.060776,-0.086343,-0.556135,-0.100914,-0.054763,-0.520938,-0.114149,-0.026205,-0.458769,-0.123039
6,0.0,0.0,0.0,0.11665,-0.07867,-0.047607,0.194962,-0.211428,-0.061724,0.119677,-0.346231,-0.075263,0.029202,-0.415237,-0.091879,0.173239,-0.509871,-0.023983,0.245623,-0.685183,-0.040814,0.290629,-0.781222,-0.059915,0.327652,-0.875856,-0.079694,0.075556,-0.540864,-0.033448,0.058356,-0.755752,-0.049817,0.036388,-0.883021,-0.085494,0.021543,-1.0,-0.11759,-0.007013,-0.509457,-0.048126,-0.040263,-0.685762,-0.08688,-0.054665,-0.804384,-0.129749,-0.062072,-0.916404,-0.162442,-0.081524,-0.434856,-0.066336,-0.082132,-0.556777,-0.105541,-0.046767,-0.51152,-0.116378,-0.013114,-0.442678,-0.123771
6,0.0,0.0,0.0,0.120244,-0.077275,-0.046947,0.198575,-0.217272,-0.058819,0.118673,-0.355346,-0.069174,0.027101,-0.432125,-0.082034,0.178509,-0.517419,-0.020555,0.248046,-0.694191,-0.035968,0.289929,-0.791921,-0.053986,0.326035,-0.886128,-0.072904,0.077295,-0.549522,-0.02917,0.058622,-0.766641,-0.044282,0.035843,-0.890866,-0.078166,0.023177,-1.0,-0.108594,-0.008323,-0.518873,-0.043547,-0.039421,-0.697528,-0.083471,-0.052527,-0.820676,-0.128427,-0.060196,-0.931167,-0.161803,-0.083184,-0.446538,-0.06102,-0.080948,-0.555417,-0.102234,-0.051726,-0.512574,-0.115556,-0.025414,-0.451379,-0.124032
6,0.0,0.0,0.0,0.126861,-0.068205,-0.046112,0.208481,-0.184894,-0.066952,0.149092,-0.317805,-0.087245,0.061763,-0.390744,-0.112263,0.180103,-0.483371,-0.045472,0.25123,-0.662127,-0.074468,0.294048,-0.766869,-0.100916,0.330415,-0.863708,-0.124646,0.08341,-0.512494,-0.059934,0.070911,-0.74103,-0.088159,0.059686,-0.883392,-0.128495,0.054903,-1.0,-0.1625,0.00298,-0.475558,-0.07836,-0.019761,-0.676127,-0.116424,-0.019525,-0.80352,-0.154156,-0.010024,-0.902156,-0.182706,-0.069518,-0.394724,-0.100594,-0.081524,-0.536633,-0.135806,-0.044472,-0.560258,-0.150072,0.004706,-0.552927,-0.160298
6,0.0,0.0,0.0,-0.128915,-0.020223,-0.043083,-0.224834,-0.134292,-0.057466,-0.232045,-0.230833,-0.068428,-0.220997,-0.304764,-0.081988,-0.313049,-0.413212,-0.027346,-0.431812,-0.560186,-0.065958,-0.502681,-0.644754,-0.096616,-0.560614,-0.710537,-0.11626,-0.232845,-0.497974,-0.041358,-0.299073,-0.748533,-0.0746,-0.329265,-0.888017,-0.092955,-0.348392,-1.0,-0.09867,-0.138528,-0.51754,-0.063637,-0.171827,-0.689415,-0.119155,-0.199762,-0.820068,-0.156826,-0.218529,-0.932776,-0.177016,-0.03893,-0.473507,-0.088563,-0.094221,-0.474781,-0.134475,-0.128952,-0.344358,-0.128951,-0.136738,-0.209949,-0.119125
6,0.0,0.0,0.0,-0.122534,0.011355,-0.076587,-0.226209,-0.076567,-0.113113,-0.210668,-0.224384,-0.142287,-0.179207,-0.35725,-0.171448,-0.345143,-0.372771,-0.057829,-0.478523,-0.524496,-0.103919,-0.550446,-0.627849,-0.146077,-0.613247,-0.717155,-0.178245,-0.256185,-0.469184,-0.064771,-0.321983,-0.72019,-0.09651,-0.347363,-0.867852,-0.126737,-0.373854,-0.988645,-0.149252,-0.158923,-0.49392,-0.082966,-0.197294,-0.699157,-0.136382,-0.220173,-0.83214,-0.176871,-0.244211,-0.952598,-0.206011,-0.050172,-0.465154,-0.107343,-0.083889,-0.563532,-0.162101,-0.09079,-0.476795,-0.163955,-0.085627,-0.377998,-0.162255
6,0.0,0.0,0.0,-0.118585,0.014605,-0.068656,-0.23525,-0.090753,-0.094504,-0.194109,-0.252256,-0.112594,-0.123577,-0.385733,-0.13019,-0.313214,-0.399073,-0.038744,-0.448048,-0.540069,-0.076862,-0.523415,-0.632594,-0.11446,-0.586127,-0.714396,-0.144148,-0.217576,-0.48304,-0.046374,-0.277669,-0.718122,-0.078997,-0.304252,-0.863573,-0.110371,-0.330819,-0.985395,-0.131723,-0.120029,-0.491499,-0.065288,-0.144714,-0.712229,-0.125762,-0.168067,-0.847802,-0.16983,-0.195046,-0.975912,-0.196237,-0.014198,-0.441994,-0.088437,-0.046543,-0.589651,-0.149256,-0.064352,-0.509959,-0.153302,-0.075261,-0.410771,-0.150657
6,0.0,0.0,0.0,-0.118409,0.011228,-0.062135,-0.227417,-0.102131,-0.085361,-0.186703,-0.259646,-0.102037,-0.110346,-0.378637,-0.118167,-0.296135,-0.407435,-0.03279,-0.43384,-0.554966,-0.073846,-0.513123,-0.647011,-0.112221,-0.577421,-0.725505,-0.14068,-0.20313,-0.48581,-0.04156,-0.265598,-0.729788,-0.077591,-0.296304,-0.872892,-0.107462,-0.324521,-0.988772,-0.125703,-0.107803,-0.490862,-0.061075,-0.122555,-0.72061,-0.123995,-0.149163,-0.856499,-0.165927,-0.177671,-0.977785,-0.188169,-0.004559,-0.437727,-0.083767,-0.03067,-0.596993,-0.139956,-0.055584,-0.525585,-0.139026,-0.072053,-0.42736,-0.132025
6,0.0,0.0,0.0,-0.124344,0.007194,-0.064355,-0.234218,-0.101542,-0.092009,-0.192724,-0.260435,-0.113192,-0.1148,-0.382584,-0.134406,-0.300833,-0.416304,-0.036271,-0.434325,-0.560873,-0.074671,-0.509875,-0.653391,-0.113857,-0.571315,-0.73305,-0.144348,-0.204711,-0.495152,-0.045131,-0.265258,-0.737263,-0.076284,-0.292302,-0.877314,-0.10542,-0.317757,-0.989509,-0.125964,-0.106626,-0.502514,-0.0646,-0.126326,-0.739371,-0.125577,-0.150645,-0.874549,-0.168469,-0.175693,-0.992806,-0.193712,0.00091,-0.452385,-0.087291,-0.030264,-0.617447,-0.143856,-0.0585,-0.53839,-0.143369,-0.076762,-0.426371,-0.138079
6,0.0,0.0,0.0,-0.124574,-0.000858,-0.0663,-0.227729,-0.115411,-0.093162,-0.182881,-0.273308,-0.112982,-0.102952,-0.396454,-0.131141,-0.284113,-0.433948,-0.03409,-0.409313,-0.582528,-0.074843,-0.481744,-0.675494,-0.114785,-0.539716,-0.754604,-0.143593,-0.189154,-0.505352,-0.039731,-0.239563,-0.746638,-0.071303,-0.262313,-0.885733,-0.096418,-0.283947,-1.0,-0.112615,-0.09483,-0.507937,-0.056903,-0.106563,-0.738834,-0.119105,-0.125817,-0.872971,-0.158447,-0.14837,-0.994914,-0.178838,0.009264,-0.453645,-0.077632,-0.006928,-0.623778,-0.129819,-0.034267,-0.551452,-0.124675,-0.057199,-0.444778,-0.115436
6,0.0,0.0,0.0,-0.126055,-0.012877,-0.063608,-0.221383,-0.143193,-0.085302,-0.168893,-0.297684,-0.100433,-0.082919,-0.407564,-0.114491,-0.26378,-0.441711,-0.02681,-0.379576,-0.59549,-0.063126,-0.447168,-0.689379,-0.100564,-0.502132,-0.769059,-0.128059,-0.166147,-0.504877,-0.032117,-0.199137,-0.747343,-0.060385,-0.21554,-0.885292,-0.084977,-0.234525,-1.0,-0.100836,-0.072485,-0.502179,-0.048825,-0.076708,-0.728374,-0.107334,-0.090572,-0.864266,-0.146902,-0.108276,-0.990031,-0.167555,0.026119,-0.445143,-0.069156,0.012719,-0.615788,-0.119122,-0.015873,-0.550177,-0.114658,-0.040389,-0.450388,-0.105865
6,0.0,0.0,0.0,-0.116507,-0.026648,-0.063864,-0.201721,-0.162628,-0.086699,-0.150945,-0.304375,-0.103919,-0.073957,-0.410038,-0.119481,-0.223229,-0.46273,-0.027846,-0.326817,-0.631478,-0.06418,-0.384439,-0.729379,-0.100359,-0.428949,-0.808302,-0.126199,-0.128208,-0.511983,-0.033761,-0.14264,-0.75498,-0.060861,-0.148863,-0.890517,-0.083554,-0.158619,-1.0,-0.097951,-0.0411,-0.499329,-0.051739,-0.033627,-0.722573,-0.109425,-0.042522,-0.854464,-0.149198,-0.054782,-0.973689,-0.170084,0.048006,-0.436265,-0.073696,0.044363,-0.605458,-0.125379,0.010772,-0.546577,-0.124981,-0.022787,-0.450998,-0.119068
6,0.0,0.0,0.0,-0.11534,-0.028869,-0.054714,-0.197285,-0.174005,-0.072419,-0.143424,-0.316967,-0.084909,-0.066435,-0.420593,-0.095496,-0.209425,-0.470779,-0.02083,-0.310774,-0.644329,-0.051041,-0.365844,-0.744961,-0.080615,-0.405279,-0.826663,-0.102106,-0.116429,-0.512488,-0.028819,-0.129428,-0.753614,-0.054476,-0.135604,-0.890044,-0.075614,-0.140276,-1.0,-0.088186,-0.032061,-0.494763,-0.047738,-0.021683,-0.712926,-0.105019,-0.030601,-0.8454,-0.145141,-0.039317,-0.966242,-0.165329,0.052916,-0.424753,-0.069219,0.052809,-0.596167,-0.117429,0.015018,-0.538739,-0.115525,-0.019975,-0.442633,-0.108955
6,0.0,0.0,0.0,-0.116721,-0.030138,-0.056537,-0.2015,-0.173264,-0.075974,-0.149233,-0.312169,-0.089126,-0.06823,-0.405008,-0.098949,-0.203192,-0.471587,-0.029463,-0.302229,-0.648627,-0.063642,-0.356202,-0.757079,-0.094528,-0.397202,-0.848943,-0.11617,-0.108373,-0.511725,-0.03603,-0.119883,-0.752631,-0.064343,-0.124674,-0.89007,-0.082681,-0.129429,-1.0,-0.091987,-0.024168,-0.493203,-0.0534,-0.017727,-0.705693,-0.111554,-0.02522,-0.84299,-0.148519,-0.032333,-0.965021,-0.165126,0.061341,-0.423632,-0.073601,0.063828,-0.592664,-0.117169,0.028392,-0.545179,-0.110944,-0.005863,-0.4528,-0.101135
6,0.0,0.0,0.0,-0.114986,-0.04491,-0.055705,-0.18932,-0.200496,-0.071389,-0.12042,-0.333796,-0.082351,-0.029634,-0.418872,-0.091164,-0.178215,-0.476827,-0.017988,-0.270549,-0.652663,-0.045592,-0.318307,-0.757037,-0.074228,-0.352382,-0.846199,-0.096407,-0.085792,-0.510112,-0.026037,-0.090312,-0.755884,-0.048561,-0.088191,-0.890896,-0.06774,-0.087353,-1.0,-0.080178,-0.004533,-0.488027,-0.045376,0.003401,-0.698028,-0.096707,0.002462,-0.825381,-0.132444,0.001527,-0.941226,-0.151519,0.076888,-0.418656,-0.068894,0.087301,-0.586179,-0.112592,0.054719,-0.531285,-0.10936,0.021403,-0.440913,-0.103247
6,0.0,0.0,0.0,-0.102575,-0.059397,-0.064382,-0.167984,-0.208401,-0.088794,-0.110081,-0.322557,-0.107639,-0.027773,-0.408916,-0.123174,-0.140361,-0.502142,-0.027544,-0.212245,-0.686851,-0.060211,-0.244316,-0.794291,-0.090217,-0.266124,-0.889551,-0.113221,-0.049308,-0.519171,-0.033862,-0.026148,-0.77143,-0.064709,-0.004892,-0.89812,-0.084877,0.010401,-1.0,-0.096075,0.027946,-0.483191,-0.052,0.040645,-0.68075,-0.112533,0.047681,-0.794978,-0.146669,0.055001,-0.899864,-0.162783,0.100518,-0.404611,-0.074751,0.107622,-0.548112,-0.12864,0.059769,-0.482286,-0.127101,0.015804,-0.390684,-0.120129
6,0.0,0.0,0.0,-0.091743,-0.066958,-0.064267,-0.154651,-0.213268,-0.088833,-0.100683,-0.326578,-0.106884,-0.013861,-0.40486,-0.121832,-0.119871,-0.499093,-0.032269,-0.189802,-0.678834,-0.067378,-0.225567,-0.785343,-0.098671,-0.24868,-0.88113,-0.122304,-0.03326,-0.517952,-0.037539,-0.005877,-0.76903,-0.070118,0.012172,-0.894246,-0.089535,0.025772,-1.0,-0.100777,0.039281,-0.48225,-0.054097,0.05536,-0.666699,-0.114959,0.063757,-0.781438,-0.148496,0.073202,-0.891942,-0.164787,0.107358,-0.40348,-0.075183,0.120124,-0.540211,-0.126685,0.070816,-0.479246,-0.123324,0.025584,-0.392689,-0.116221
6,0.0,0.0,0.0,-0.094857,-0.064947,-0.069883,-0.1573,-0.209165,-0.097764,-0.099711,-0.322961,-0.117114,-0.006759,-0.395773,-0.131472,-0.115085,-0.486674,-0.043633,-0.179429,-0.678069,-0.08335,-0.215794,-0.788606,-0.117131,-0.239418,-0.877353,-0.141015,-0.027457,-0.504196,-0.045544,-0.006146,-0.768699,-0.081129,0.009723,-0.897142,-0.100887,0.024567,-1.0,-0.112312,0.04719,-0.466906,-0.05884,0.071054,-0.665127,-0.119661,0.077666,-0.778279,-0.151284,0.084393,-0.879181,-0.165929,0.115501,-0.380151,-0.07711,0.137813,-0.53179,-0.123254,0.089077,-0.481844,-0.116778,0.039041,-0.396628,-0.108115
6,0.0,0.0,0.0,-0.099815,-0.055675,-0.068228,-0.163535,-0.203501,-0.094205,-0.099968,-0.320067,-0.112631,-0.007184,-0.393426,-0.12733,-0.127625,-0.48289,-0.039401,-0.195303,-0.675139,-0.076529,-0.234065,-0.785698,-0.108499,-0.259241,-0.877757,-0.13176,-0.035977,-0.5037,-0.042242,-0.014801,-0.763612,-0.07579,0.004353,-0.894001,-0.095718,0.021188,-1.0,-0.107649,0.042369,-0.469108,-0.056498,0.066431,-0.660876,-0.11743,0.072233,-0.77607,-0.151494,0.077965,-0.879849,-0.167947,0.114992,-0.38864,-0.075524,0.132656,-0.536161,-0.126289,0.082107,-0.478613,-0.123136,0.034118,-0.390077,-0.116246
6,0.0,0.0,0.0,-0.100614,-0.061395,-0.067452,-0.165789,-0.204309,-0.090273,-0.10594,-0.322039,-0.104686,-0.017756,-0.401498,-0.113843,-0.134174,-0.484606,-0.033931,-0.205466,-0.676109,-0.067775,-0.245471,-0.78537,-0.097116,-0.270133,-0.874523,-0.117922,-0.045264,-0.506216,-0.036285,-0.030273,-0.769261,-0.067723,-0.016176,-0.896724,-0.08316,-0.002314,-1.0,-0.091547,0.031588,-0.47586,-0.050623,0.056684,-0.671824,-0.109998,0.063998,-0.7863,-0.139416,0.069954,-0.890972,-0.152224,0.104474,-0.394671,-0.069945,0.126411,-0.550251,-0.114253,0.077388,-0.487241,-0.104099,0.026113,-0.38993,-0.092998
6,0.0,0.0,0.0,-0.102734,-0.060542,-0.068539,-0.166393,-0.206769,-0.093605,-0.102902,-0.321175,-0.109831,-0.010905,-0.399565,-0.12187,-0.136289,-0.480626,-0.043936,-0.213141,-0.669832,-0.078274,-0.252619,-0.776546,-0.107063,-0.274485,-0.863571,-0.128357,-0.045905,-0.503786,-0.046656,-0.032532,-0.771563,-0.079198,-0.020609,-0.897839,-0.093666,-0.008364,-1.0,-0.101797,0.034549,-0.473291,-0.060794,0.058739,-0.677375,-0.123028,0.065813,-0.796007,-0.15311,0.072483,-0.904893,-0.166445,0.110923,-0.390769,-0.079485,0.13194,-0.549833,-0.127912,0.080338,-0.491124,-0.118732,0.02483,-0.398361,-0.108027
6,0.0,0.0,0.0,-0.108047,-0.058671,-0.068778,-0.173023,-0.201638,-0.097296,-0.110766,-0.316432,-0.117672,-0.017516,-0.389592,-0.133214,-0.138048,-0.48512,-0.047043,-0.213073,-0.677868,-0.088901,-0.257991,-0.789167,-0.12343,-0.290434,-0.877977,-0.146857,-0.047824,-0.50585,-0.049152,-0.029599,-0.763811,-0.08705,-0.016224,-0.893507,-0.105844,-0.006441,-1.0,-0.114875,0.030496,-0.471608,-0.062421,0.058508,-0.670851,-0.123923,0.065774,-0.789346,-0.153421,0.071811,-0.894558,-0.164506,0.101258,-0.385123,-0.080484,0.125292,-0.546264,-0.125631,0.076995,-0.494627,-0.115933,0.02673,-0.401166,-0.103269
